,customer_name,review_date,item_title,item_link,item_rating,review_text
491,Corinna,2021-12-14,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
492,Tessa,2021-12-14,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Das Motiv ist super und alles schön gleichmäßig eingebrannt, bin sehr zufrieden!"
493,Tessa,2021-12-14,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Ganz tolles Motiv, und alles so wie es sein soll, außer, dass die Kontur des Hasen nicht ganz ordentlich eingebrannt ist, dennoch ist alles zu erkennen und es sieht ganz entzückend aus!"
494,Chiara,2021-12-14,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
495,Chiara,2021-12-14,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
496,Simone,2021-12-14,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Das Vesperbrett ist toll, habe es schon mehrmals verschenkt :-)"
497,Eva Sautter,2021-12-14,"Midwife Gift, Midwife Thank You, Personalized Lunch Box, Midwife with Heart, Midwives Gift, Lunch Box Personalized",www.etsy.com/listing/1042983906/midwife-gift-midwife-thank-you?ref=shop_review,5 out of 5 stars,Alles ist super. Gerne wieder.
498,Anja,2021-12-14,"Children's cutlery with name, baby gift personalized, wooden spoon with engraving and animal pattern, baby spoon, children's spoon, Wooden Spoon",www.etsy.com/listing/934796119/childrens-cutlery-with-name-baby-gift?ref=shop_review,5 out of 5 stars,Ein wunderschöner Artikel. Genau so wie ich ihm mir vorgestellt habe. Ein Geschenk für mein Patenkind. Perfekt. Nur zu empfehlen.
499,Anna,2021-12-14,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,
500,Anna,2021-12-14,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/921904424/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,
501,Sandra,2021-12-14,"Breakfast boards for kids personalized, baby spoon and board dinosaur, gift baby, kids vesper board, wooden board name",www.etsy.com/listing/963832517/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,
502,Andrea,2021-12-14,"Christmas Gift Personalized, Personalized Gift Baby, Breakfast Board Personalized, Christmas Gift, Baby Gift",www.etsy.com/listing/1096689691/christmas-gift-personalized-personalized?ref=shop_review,5 out of 5 stars,Super gut und empfehlenswert
503,Louisa,2021-12-14,"Breakfast boards for kids personalized, baby spoon and board dinosaur, gift baby, kids vesper board, wooden board name",www.etsy.com/listing/963832517/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,
504,Katrin,2021-12-13,"Children's cutlery with name, baby gift personalized, wooden spoon with engraving and animal pattern, baby spoon, children's spoon, Wooden Spoon",www.etsy.com/listing/934796119/childrens-cutlery-with-name-baby-gift?ref=shop_review,5 out of 5 stars,
505,Katrin,2021-12-13,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,Purchased as a gift and the item is beautiful and of great quality!
506,quicalisa,2021-12-13,"Breakfast boards for kids personalized, baby gift, wooden board kids, wooden board with engraving, vesper board kids, board kids",www.etsy.com/listing/959079937/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,"Fantastic! These are heavier in weight than I imagined, and the engraving is deeper than I thought, too.  Very happy with them!"
507,Christine,2021-12-13,"Wooden Board with Engraving, Breakfast Board Children, Children's Spoon, Baby Gift, Board Rabbit, Personalized Gift Baby, Vesper Board Children",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,4 out of 5 stars,
508,Nadine,2021-12-13,"Brotdose personalisiert, Personalisierte Geschenke, Glasdose personalisiert, Brotdose Kinder, Frühstücksdose, Brotdose mit Namen",www.etsy.com/listing/949874568/brotdose-personalisiert-personalisierte?ref=shop_review,5 out of 5 stars,"Die bestellten Dosen sind sehr schön geworden. Die Bestellung ging super schnell und selbst bei einem transportbedingten Schaden hat die Verkäuferin sehr schnell reagiert und mein Problem gelöst!
Lieben Dank dafür!!!"
509,Janine,2021-12-13,"Gifts for Women, Breakfast Board Personalized, Christmas Gift Mom, Cutting Board Personalized, Christmas Gift Women",www.etsy.com/listing/1055682023/gifts-for-women-breakfast-board?ref=shop_review,5 out of 5 stars,
510,Janine,2021-12-13,"Gifts for Women, Breakfast Board Personalized, Christmas Gift Mom, Cutting Board Personalized, Christmas Gift Women",www.etsy.com/listing/1055682023/gifts-for-women-breakfast-board?ref=shop_review,5 out of 5 stars,
511,Janine,2021-12-13,"Gifts for Women, Breakfast Board Personalized, Christmas Gift Mom, Cutting Board Personalized, Christmas Gift Women",www.etsy.com/listing/1055682023/gifts-for-women-breakfast-board?ref=shop_review,5 out of 5 stars,
512,johnsy,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
513,Maria,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
514,Hedwig,2021-12-13,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1041303149/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
515,Martina,2021-12-13,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Wirklich niedlich.  Tolles Geschenk.
516,Jacqueline,2021-12-13,"Grandpa Gift Christmas, Grandpa Gift Personalized, Definition Grandpa, Lunch Box Stainless Steel Personalized, Gift Grandpa",www.etsy.com/listing/1119972437/grandpa-gift-christmas-grandpa-gift?ref=shop_review,5 out of 5 stars,"sieht aus wie abgebildet, sehr schön gemacht. Immer wieder gerne :)"
517,Jacqueline,2021-12-13,"Grandma Gift Christmas, Grandma Gift Personalized, Definition Grandma, Lunch Box Stainless Steel Personalized, Gift Grandma",www.etsy.com/listing/1106038752/grandma-gift-christmas-grandma-gift?ref=shop_review,5 out of 5 stars,"Eine sehr schöne Brotdose, die Oma wird sich sicherlich freuen:)"
518,Lena,2021-12-13,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,
519,Pia,2021-12-13,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,Sehr schönes Brett mit Details 😍
520,Sabine,2021-12-13,"Recipe book, Gift Freudine, Cookbook, Gift Mom, Cookbook personalized, Gift Grandma, Cookbook Wood",www.etsy.com/listing/952239236/recipe-book-gift-freudine-cookbook-gift?ref=shop_review,4 out of 5 stars,"sehr schönes Rezeptbuch, zwar ein bisschen kleiner als gedacht aber ein tolles persönliches Geschenk. Lieferung hat sehr lange gedauert. Kann der Verkäufer evtl. nichts dafür ."
521,Bijal,2021-12-13,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1041303149/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,loved it thank you so much
522,Bijal,2021-12-13,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1041303149/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,loved it thank you so much
523,Hanna,2021-12-13,"Breakfast board personalized, Advent calendar personalized, Personalized gift baby, Wooden board, Boards children",www.etsy.com/listing/1077572930/breakfast-board-personalized-advent?ref=shop_review,5 out of 5 stars,Wunderschöne Frühstücksbretter für Kinder. Absoluter Hingucker auf dem Esstisch. Sehr gut verarbeitet und liebevoll verpackt. Vielen lieben Dank. 🙏
524,Michaela,2021-12-13,"Recipe book, Gift Freudine, Cookbook, Gift Mom, Cookbook personalized, Gift Grandma, Cookbook Wood",www.etsy.com/listing/952239236/recipe-book-gift-freudine-cookbook-gift?ref=shop_review,5 out of 5 stars,This is beautiful! My friends in Germany loved it. Thank you so much!
525,Marlit,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Toll verarbeitet; die kleinen haben sich sehr gefreut.
526,Marlit,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Toll verarbeitet, die kleinen haben sich sehr gefreut."
527,Kornelia,2021-12-13,"Bread tin kids, bread tin personalized, lunchbox personalized, baby gift, bread tin nursery, personalized bread tin with bear",www.etsy.com/listing/984353475/bread-tin-kids-bread-tin-personalized?ref=shop_review,5 out of 5 stars,Super gut gemacht. 👍 Sehr schön.
528,Joline,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,
529,Kim,2021-12-13,"Breakfast boards for kids personalized, baby spoon and board dinosaur, gift baby, kids vesper board, wooden board name",www.etsy.com/listing/963832517/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,Sehr netter Kontakt und die Ware war sehr schön und liebevoll gestaltet
530,Dori,2021-12-13,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
531,Vickie,2021-12-13,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Es ist ein super schönes Brett
532,Sophie,2021-12-13,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Wow, ich liebe Sie! 
Super niedlich und tolle Qualität!"
533,Sophie,2021-12-13,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
534,Carolin ,2021-12-13,"Personalized Gifts, Breakfast Board Personalized, Baby Gift, Board Personalized, Christmas Gift, Wooden Board",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,
535,anne,2021-12-13,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Wunderschön und toll verarbeitet. Ich freue mich darauf, es zu Weihnachten zu verschenken. Kommt sicher gut an!
Danke!"
536,tess,2021-12-13,"XXL lunch box personalized, lunch box stainless steel, lunch box mountains, gifts for men, lunch box personalized men",www.etsy.com/listing/1045846729/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Bin richtig zufrieden mit der brotbox. Die Qualiät ist gut, die Größe perfekt und die Personalisierung macht das Produkt noch wertvoller."
537,Stefanie,2021-12-13,"Bread tin personalized, bread tin kids, lunchbox, bread tin nursery, bread box personalized, bread tin stainless steel kids",www.etsy.com/listing/992941334/bread-tin-personalized-bread-tin-kids?ref=shop_review,5 out of 5 stars,
538,Simone Erich,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/1027342250/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Alles super ! Brettchen wie in den Abbildungen, Lieferzeit wie angekündigt, Qualität gut, Optik super niedlich. Gerne wieder !"
539,Simone Erich,2021-12-13,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/1027342250/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Alles super ! Brettchen wie in den Abbildungen, Lieferzeit wie angekündigt, Qualität gut, Optik super niedlich. Gerne wieder !"
540,Stefanie,2021-12-13,"Brotdose personalisiert, Personalisierte Geschenke, Glasdose personalisiert, Brotdose Kinder, Frühstücksdose, Brotdose mit Namen",www.etsy.com/listing/953726955/brotdose-personalisiert-personalisierte?ref=shop_review,5 out of 5 stars,"Super schöne Gravur, ein tolles Geschenk"
541,Saskia,2021-12-12,"Wooden board personalized, Breakfast board round, Boards with engraving, Personalized cutting board, Snack board",www.etsy.com/listing/1049049662/wooden-board-personalized-breakfast?ref=shop_review,5 out of 5 stars,
542,Annika,2021-12-12,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
