,target_id,total_sales,difference,monthly_sales,item_link_x,total_number_of_comments,average_comments_permonth,total_number_of_reviews,average_reviews_permonth
786,756043176,3,7,0.42857142857142855,https://www.etsy.com/listing/756043176/medieval-brass-spoon-maiden-head-13-me?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
787,756044844,4,5,0.8,https://www.etsy.com/listing/756044844/medieval-brass-fork-with-maidenhead-13?ref=shop_review,2,0.4,2,0.4
788,757040421,3,5,0.6,https://www.etsy.com/listing/757040421/medieval-button-rilled-06-button-rill-g1?ref=shop_review,1,0.2,2,0.4
789,757074797,14,10,1.4,https://www.etsy.com/listing/757074797/viking-neck-ring-hedeby-07-torque-hait?ref=shop_review,2,0.2,2,0.2
790,758535491,22,8,2.75,https://www.etsy.com/listing/758535491/brass-sewing-needle-7-cm-17-me-nadel-3?ref=shop_review,4,0.5,7,0.875
791,758536753,70,20,3.5,https://www.etsy.com/listing/758536753/brass-sewing-needle-6-cm-17-me-nadel-2?ref=shop_review,14,0.7,20,1.0
792,758540193,37,12,3.0833333333333335,https://www.etsy.com/listing/758540193/brass-sewing-needle-5-cm-17-me-nadel-1?ref=shop_review,8,0.6666666666666666,12,1.0
793,758546955,26,8,3.25,https://www.etsy.com/listing/758546955/hand-forged-viking-hinge-16-schar-rund?ref=shop_review,3,0.375,5,0.625
794,758554677,13,23,0.5652173913043478,https://www.etsy.com/listing/758554677/viking-steak-turner-medieval-barbecue?ref=shop_review,3,0.13043478260869565,3,0.13043478260869565
795,760230958,6,11,0.5454545454545454,https://www.etsy.com/listing/760230958/viking-leather-cord-wolf-head-50-07-lk?ref=shop_review,1,0.09090909090909091,1,0.09090909090909091
796,760239034,3,10,0.3,https://www.etsy.com/listing/760239034/viking-leather-cord-wolf-head-65-07-lk?ref=shop_review,1,0.1,1,0.1
797,760239192,15,4,3.75,https://www.etsy.com/listing/760239192/viking-leather-cord-terselv-65-cm-07-lk?ref=shop_review,4,1.0,5,1.25
798,760625781,21,16,1.3125,https://www.etsy.com/listing/760625781/viking-ear-spoon-from-bjorko-0-ohrl?ref=shop_review,7,0.4375,7,0.4375
799,760631209,40,8,5.0,https://www.etsy.com/listing/760631209/viking-nail-cleaner-from-bjorko-0?ref=shop_review,7,0.875,10,1.25
800,760639529,23,4,5.75,https://www.etsy.com/listing/760639529/viking-ear-spoon-from-gotland-0-got-ohr?ref=shop_review,2,0.5,3,0.75
801,760647343,14,8,1.75,https://www.etsy.com/listing/760647343/viking-needle-box-in-jelling-style-0?ref=shop_review,2,0.25,3,0.375
802,760672607,16,4,4.0,https://www.etsy.com/listing/760672607/viking-cap-tip-of-the-rus-07-musp-2-z-n1?ref=shop_review,3,0.75,3,0.75
803,760790762,48,8,6.0,https://www.etsy.com/listing/760790762/archery-leather-forearm-guard-03-schu-bo?ref=shop_review,12,1.5,19,2.375
804,760797904,10,8,1.25,https://www.etsy.com/listing/760797904/archery-leather-forearm-guard-embossed?ref=shop_review,1,0.125,3,0.375
805,761012241,8,0,inf,https://www.etsy.com/listing/761012241/fejo-cup-replica-13-cup-fejoe?ref=shop_review,1,inf,2,inf
806,761301753,21,16,1.3125,https://www.etsy.com/listing/761301753/viking-bracelet-oseberg-small-07-ar-ose?ref=shop_review,5,0.3125,5,0.3125
807,761315719,1,23,0.043478260869565216,https://www.etsy.com/listing/761315719/viking-leather-cord-mandermark-65-cm-07?ref=shop_review,1,0.043478260869565216,1,0.043478260869565216
808,761317967,7,22,0.3181818181818182,https://www.etsy.com/listing/761317967/viking-leather-cord-wolf-head-pewter-65?ref=shop_review,4,0.18181818181818182,4,0.18181818181818182
809,761336913,2,23,0.08695652173913043,https://www.etsy.com/listing/761336913/wikinger-halskette-gotland-zinn-07-lk?ref=shop_review,1,0.043478260869565216,1,0.043478260869565216
810,761631161,1,1,1.0,https://www.etsy.com/listing/761631161/viking-leather-cord-terselv-50-cm-07-lk?ref=shop_review,1,1.0,1,1.0
811,761641073,40,16,2.5,https://www.etsy.com/listing/761641073/small-omega-chain-hook-07-schmu-ha-omk?ref=shop_review,4,0.25,9,0.5625
812,761839130,92,20,4.6,https://www.etsy.com/listing/761839130/viking-belt-set-2-cm-09-wi-set-2c?ref=shop_review,8,0.4,16,0.8
813,761846516,64,20,3.2,https://www.etsy.com/listing/761846516/viking-dragon-ring-hedeby-07-ring-haith?ref=shop_review,12,0.6,16,0.8
814,761854126,8,7,1.1428571428571428,https://www.etsy.com/listing/761854126/viking-belt-set-gokstad-for-4-cm-wide?ref=shop_review,2,0.2857142857142857,3,0.42857142857142855
815,762134020,35,9,3.888888888888889,https://www.etsy.com/listing/762134020/viking-ring-rone-07-ring-rone-g2-d-f-11?ref=shop_review,8,0.8888888888888888,12,1.3333333333333333
816,762141816,9,4,2.25,https://www.etsy.com/listing/762141816/finger-ring-segerstad-07-ring-seger-g2-d?ref=shop_review,4,1.0,4,1.0
817,763049499,13,16,0.8125,https://www.etsy.com/listing/763049499/viking-rattle-pendant-ear-rings-0-klapan?ref=shop_review,4,0.25,6,0.375
818,763056071,25,8,3.125,https://www.etsy.com/listing/763056071/viking-rattle-pendant-0-klapan?ref=shop_review,7,0.875,7,0.875
819,764111018,1,14,0.07142857142857142,https://www.etsy.com/listing/764111018/necklace-fossi-with-wolf-cross-65-cm-07?ref=shop_review,1,0.07142857142857142,1,0.07142857142857142
820,764391906,6,16,0.375,https://www.etsy.com/listing/764391906/necklace-gotland-with-gotland-sphere-3?ref=shop_review,2,0.125,2,0.125
821,764703108,8,20,0.4,https://www.etsy.com/listing/764703108/necklace-mandermark-with-freya-amulet-07?ref=shop_review,2,0.1,3,0.15
822,766567828,6,2,3.0,https://www.etsy.com/listing/766567828/viking-leather-cord-gotland-pewter-07-lk?ref=shop_review,1,0.5,1,0.5
823,766587802,63,12,5.25,https://www.etsy.com/listing/766587802/drinking-horn-holder-classic-04-ts-h10?ref=shop_review,11,0.9166666666666666,16,1.3333333333333333
824,766603298,47,4,11.75,https://www.etsy.com/listing/766603298/laced-drinking-horn-holder-sturdy-04-tu?ref=shop_review,8,2.0,10,2.5
825,767648960,34,4,8.5,https://www.etsy.com/listing/767648960/horn-holder-embossed-medium-04-tp-2-h9?ref=shop_review,5,1.25,11,2.75
826,769919155,3,12,0.25,https://www.etsy.com/listing/769919155/medieval-brass-knife-with-maiden-head-13?ref=shop_review,2,0.16666666666666666,2,0.16666666666666666
827,769930081,4,0,inf,https://www.etsy.com/listing/769930081/medieval-belt-hanger-08-gu-hang-3-g1-g-1?ref=shop_review,2,inf,3,inf
828,771051891,26,0,inf,https://www.etsy.com/listing/771051891/beard-comb-with-leather-case-17-baka-fut?ref=shop_review,3,inf,6,inf
829,773785763,59,9,6.555555555555555,https://www.etsy.com/listing/773785763/viking-chain-hook-omega-07-schmu-ha-om?ref=shop_review,11,1.2222222222222223,19,2.111111111111111
830,774094855,9,0,inf,https://www.etsy.com/listing/774094855/viking-pewter-button-bjorko-06-button?ref=shop_review,1,inf,1,inf
831,774110325,11,20,0.55,https://www.etsy.com/listing/774110325/viking-leather-cord-weasel-head-60-07-lk?ref=shop_review,5,0.25,7,0.35
832,774650219,9,18,0.5,https://www.etsy.com/listing/774650219/pewter-button-tver-06-button-twer-z-g1-g?ref=shop_review,3,0.16666666666666666,4,0.2222222222222222
833,774663201,4,17,0.23529411764705882,https://www.etsy.com/listing/774663201/viking-sword-hanger-04-sgh-wi-h3-a-0?ref=shop_review,1,0.058823529411764705,1,0.058823529411764705
834,775699645,4,11,0.36363636363636365,https://www.etsy.com/listing/775699645/merovingian-belt-set-3-cm-09-ge-set-3a?ref=shop_review,1,0.09090909090909091,1,0.09090909090909091
835,775699705,16,22,0.7272727272727273,https://www.etsy.com/listing/775699705/early-medieval-belt-set-lagore-3-cm-09?ref=shop_review,2,0.09090909090909091,2,0.09090909090909091
836,775713375,20,0,inf,https://www.etsy.com/listing/775713375/viking-belt-set-gokstad-4-cm-09-wi-set?ref=shop_review,4,inf,6,inf
837,776260647,7,16,0.4375,https://www.etsy.com/listing/776260647/necklace-weasel-with-cloisonne-pendant?ref=shop_review,2,0.125,2,0.125
838,776276837,11,8,1.375,https://www.etsy.com/listing/776276837/viking-necklace-weasel-with-cuthbert?ref=shop_review,3,0.375,3,0.375
839,776288613,8,12,0.6666666666666666,https://www.etsy.com/listing/776288613/necklace-weasel-with-irminsul-pendant-07?ref=shop_review,3,0.25,4,0.3333333333333333
840,777546538,53,8,6.625,https://www.etsy.com/listing/777546538/sundial-ring-0-bauring-g1-b-8?ref=shop_review,3,0.375,5,0.625
841,778267833,2,11,0.18181818181818182,https://www.etsy.com/listing/778267833/necklace-gotland-with-thors-hammer-07-co?ref=shop_review,1,0.09090909090909091,1,0.09090909090909091
842,780483993,94,8,11.75,https://www.etsy.com/listing/780483993/viking-padlock-replica-from-birka-16?ref=shop_review,23,2.875,33,4.125
843,780484083,11,12,0.9166666666666666,https://www.etsy.com/listing/780484083/lock-for-a-viking-chest-from-hedeby-16?ref=shop_review,3,0.25,4,0.3333333333333333
844,781530739,4,1,4.0,https://www.etsy.com/listing/781530739/horn-holder-embossed-mount-small-04-tn-1?ref=shop_review,2,2.0,2,2.0
845,781771559,32,8,4.0,https://www.etsy.com/listing/781771559/horn-holder-embossed-large-04-tp-3-h9-b3?ref=shop_review,5,0.625,11,1.375
846,783759003,64,9,7.111111111111111,https://www.etsy.com/listing/783759003/magic-wand-holster-06-zauberholster-h3-b?ref=shop_review,11,1.2222222222222223,15,1.6666666666666667
847,791438463,88,8,11.0,https://www.etsy.com/listing/791438463/winged-phallus-amulet-00-phallus-amu-2?ref=shop_review,8,1.0,11,1.375
848,791438523,22,8,2.75,https://www.etsy.com/listing/791438523/bodice-belt-laced-xs-3xl-10-schmieder-1?ref=shop_review,4,0.5,9,1.125
849,792075735,9,4,2.25,https://www.etsy.com/listing/792075735/nano-atp-tarnish-pprotection-spray-18?ref=shop_review,2,0.5,2,0.5
850,795692804,25,12,2.0833333333333335,https://www.etsy.com/listing/795692804/flint-stone-semicircular-shape-16?ref=shop_review,3,0.25,4,0.3333333333333333
851,797108152,9,9,1.0,https://www.etsy.com/listing/797108152/viking-chain-end-mandermark-07-head?ref=shop_review,3,0.3333333333333333,5,0.5555555555555556
852,797108270,4,13,0.3076923076923077,https://www.etsy.com/listing/797108270/viking-chain-end-terslev-07-head-terslev?ref=shop_review,2,0.15384615384615385,2,0.15384615384615385
853,797783470,3,4,0.75,https://www.etsy.com/listing/797783470/medieval-charm-eriu-0-anh-eriu-g1-c-2?ref=shop_review,1,0.25,2,0.5
854,797799316,4,11,0.36363636363636365,https://www.etsy.com/listing/797799316/celtic-charm-triquetra-0-anh-triade-g1-c?ref=shop_review,1,0.09090909090909091,1,0.09090909090909091
855,798271473,5,17,0.29411764705882354,https://www.etsy.com/listing/798271473/knife-making-kit-18-02-mbs-18-atelier?ref=shop_review,1,0.058823529411764705,1,0.058823529411764705
856,800658482,3,2,1.5,https://www.etsy.com/listing/800658482/merovingian-purse-mount-08-tab-frank-m1?ref=shop_review,1,0.5,1,0.5
857,804634317,8,12,0.6666666666666666,https://www.etsy.com/listing/804634317/oval-brooch-from-finland-07-ov-2-fin-n1?ref=shop_review,1,0.08333333333333333,1,0.08333333333333333
858,804634475,5,5,1.0,https://www.etsy.com/listing/804634475/pointy-bowl-brooch-from-finland-07-ov-00?ref=shop_review,2,0.4,2,0.4
859,810986781,15,16,0.9375,https://www.etsy.com/listing/810986781/viking-chain-end-wolf-head-07-head-fossi?ref=shop_review,4,0.25,7,0.4375
860,810986849,11,16,0.6875,https://www.etsy.com/listing/810986849/viking-chain-end-gotland-07-head-got-g1?ref=shop_review,5,0.3125,5,0.3125
861,810986931,8,12,0.6666666666666666,https://www.etsy.com/listing/810986931/viking-chain-end-oseberg-07-head-ose-g1?ref=shop_review,1,0.08333333333333333,1,0.08333333333333333
862,810987067,10,16,0.625,https://www.etsy.com/listing/810987067/viking-chain-end-weasel-head-07-head?ref=shop_review,4,0.25,4,0.25
863,814047256,8,3,2.6666666666666665,https://www.etsy.com/listing/814047256/hook-and-eye-closure-3-mm-0-cord-clos-3?ref=shop_review,1,0.3333333333333333,2,0.6666666666666666
864,814051880,9,4,2.25,https://www.etsy.com/listing/814051880/bolo-cord-3-mm-05-bolo-3-h4-c-7?ref=shop_review,2,0.5,3,0.75
865,814051920,6,4,1.5,https://www.etsy.com/listing/814051920/bolo-cord-4-mm-05-bolo-4-h4-c-7?ref=shop_review,1,0.25,1,0.25
866,822812443,9,16,0.5625,https://www.etsy.com/listing/822812443/celtic-sword-belt-hook-09-kegueha-g1-h-9?ref=shop_review,3,0.1875,4,0.25
867,826728173,11,16,0.6875,https://www.etsy.com/listing/826728173/axe-cover-protection-02-a-sch-1-h1-e-1?ref=shop_review,4,0.25,6,0.375
868,827946265,19,9,2.111111111111111,https://www.etsy.com/listing/827946265/viking-charm-bornholm-ship-small-0-born?ref=shop_review,4,0.4444444444444444,6,0.6666666666666666
869,827946429,4,4,1.0,https://www.etsy.com/listing/827946429/hook-and-eye-closure-4-mm-0-cord-clos-4?ref=shop_review,2,0.5,2,0.5
870,827946455,8,16,0.5,https://www.etsy.com/listing/827946455/hook-and-eye-closure-5-mm-0-cord-clos-5?ref=shop_review,2,0.125,3,0.1875
871,830100211,7,11,0.6363636363636364,https://www.etsy.com/listing/830100211/medieval-houppelande-belt-6-cm-10-ma-6?ref=shop_review,3,0.2727272727272727,3,0.2727272727272727
872,838966974,12,13,0.9230769230769231,https://www.etsy.com/listing/838966974/roman-buckle-3-cm?ref=shop_review,2,0.15384615384615385,3,0.23076923076923078
873,861516028,4,8,0.5,https://www.etsy.com/listing/861516028/viking-age-oval-brooch-replica-in?ref=shop_review,2,0.25,2,0.25
874,868386742,10,10,1.0,https://www.etsy.com/listing/868386742/medieval-cutlery-fork-with-torsion-16-be?ref=shop_review,2,0.2,2,0.2
875,868386884,1,9,0.1111111111111111,https://www.etsy.com/listing/868386884/medieval-cutlery-fork-16-be-gabel-1-h1-b?ref=shop_review,1,0.1111111111111111,1,0.1111111111111111
876,868386918,5,12,0.4166666666666667,https://www.etsy.com/listing/868386918/medieval-cutlery-spoon-iron-16-be?ref=shop_review,1,0.08333333333333333,1,0.08333333333333333
877,872213864,8,6,1.3333333333333333,https://www.etsy.com/listing/872213864/ring-belt-split-leather-4-cm-10-ring-g-4?ref=shop_review,2,0.3333333333333333,2,0.3333333333333333
878,872850329,3,11,0.2727272727272727,https://www.etsy.com/listing/872850329/leather-hair-clip-celtic-with-metal?ref=shop_review,1,0.09090909090909091,1,0.09090909090909091
879,879863826,13,2,6.5,https://www.etsy.com/listing/879863826/mounting-ring-small-07-mont-ring-1-g1-a?ref=shop_review,1,0.5,2,1.0
880,881023924,1,13,0.07692307692307693,https://www.etsy.com/listing/881023924/embossed-belt-pitney-5-cm-10-hak-pitney?ref=shop_review,1,0.07692307692307693,1,0.07692307692307693
881,882310443,3,10,0.3,https://www.etsy.com/listing/882310443/medieval-cutlery-knife-with-torsion-16?ref=shop_review,1,0.1,1,0.1
882,882331311,13,8,1.625,https://www.etsy.com/listing/882331311/medieval-cutlery-set-16-be-set-3-sa-h1-b?ref=shop_review,2,0.25,3,0.375
883,884288312,21,12,1.75,https://www.etsy.com/listing/884288312/beaker-holder-for-the-belt-04-krughalter?ref=shop_review,2,0.16666666666666666,4,0.3333333333333333
884,884288736,7,1,7.0,https://www.etsy.com/listing/884288736/germanic-knife-02-m-ez-1-bes-h1?ref=shop_review,1,1.0,1,1.0
885,884853812,5,3,1.6666666666666667,https://www.etsy.com/listing/884853812/medieval-bracelet-with-mount-thors?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
886,884854022,7,8,0.875,https://www.etsy.com/listing/884854022/embossed-bracelet-with-potion-bottle-03?ref=shop_review,5,0.625,5,0.625
887,884854080,8,8,1.0,https://www.etsy.com/listing/884854080/damascus-miniature-knife-with-walnut?ref=shop_review,2,0.25,2,0.25
888,884869188,14,9,1.5555555555555556,https://www.etsy.com/listing/884869188/viking-beard-bead-hedeby-8-mm-hole-07-bp?ref=shop_review,5,0.5555555555555556,5,0.5555555555555556
889,884876712,8,4,2.0,https://www.etsy.com/listing/884876712/leather-bag-mjolnir-mini-01-beu-0-mander?ref=shop_review,1,0.25,2,0.5
890,884895518,4,6,0.6666666666666666,https://www.etsy.com/listing/884895518/viking-bead-no-b7-hole-4-mm-07-bea-07-n3?ref=shop_review,2,0.3333333333333333,2,0.3333333333333333
891,886142881,46,4,11.5,https://www.etsy.com/listing/886142881/ring-belt-3-cm-width-circumference-up-to?ref=shop_review,5,1.25,9,2.25
892,889169738,6,6,1.0,https://www.etsy.com/listing/889169738/viking-disc-brooch-from-varby-07-br-sch?ref=shop_review,2,0.3333333333333333,2,0.3333333333333333
893,898214977,6,7,0.8571428571428571,https://www.etsy.com/listing/898214977/ring-holder-broad-embossed-04-riha-3-pr?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
894,898783517,5,8,0.625,https://www.etsy.com/listing/898783517/elegant-ring-holder-4-cm-4-gueha-eleg?ref=shop_review,2,0.25,3,0.375
895,898784011,12,12,1.0,https://www.etsy.com/listing/898784011/medieval-ring-holder-with-fitting-04?ref=shop_review,4,0.3333333333333333,6,0.5
896,898784099,5,5,1.0,https://www.etsy.com/listing/898784099/key-ring-holder-with-snap-hook-04-gueha?ref=shop_review,1,0.2,2,0.4
897,898798013,1,8,0.125,https://www.etsy.com/listing/898798013/embossed-bracer-with-mount-lilly-03?ref=shop_review,1,0.125,1,0.125
898,898798065,1,1,1.0,https://www.etsy.com/listing/898798065/embossed-bracer-with-mount-mjolnir-03?ref=shop_review,1,1.0,1,1.0
899,898798233,28,10,2.8,https://www.etsy.com/listing/898798233/celtic-beard-bead-spiral-8-mm-07-bp?ref=shop_review,5,0.5,5,0.5
900,898798351,11,4,2.75,https://www.etsy.com/listing/898798351/beard-bead-jelling-9-mm-07-bp-jelling-n3?ref=shop_review,2,0.5,3,0.75
901,898798659,10,9,1.1111111111111112,https://www.etsy.com/listing/898798659/viking-hair-bead-thorleif-8-mm-hole-07?ref=shop_review,2,0.2222222222222222,3,0.3333333333333333
902,898801175,1,3,0.3333333333333333,https://www.etsy.com/listing/898801175/claw-pendant-with-glass-ball-small-0?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
903,898801229,17,4,4.25,https://www.etsy.com/listing/898801229/leather-bag-mjolnir-small-01-beu-1-oed?ref=shop_review,4,1.0,5,1.25
904,898812009,11,0,inf,https://www.etsy.com/listing/898812009/leather-bag-mjolnir-medium-01-beu-2?ref=shop_review,1,inf,2,inf
905,898818479,4,9,0.4444444444444444,https://www.etsy.com/listing/898818479/roman-hair-bead-serpent-9-mm-07-bp?ref=shop_review,1,0.1111111111111111,1,0.1111111111111111
906,898825263,5,6,0.8333333333333334,https://www.etsy.com/listing/898825263/viking-bead-no-b3-hole-4-mm-07-bea-03-n3?ref=shop_review,3,0.5,3,0.5
907,899412713,17,4,4.25,https://www.etsy.com/listing/899412713/long-seax-blade-carbon-steel-02-sax?ref=shop_review,7,1.75,10,2.5
908,902325960,8,4,2.0,https://www.etsy.com/listing/902325960/magyar-pouch-large-magyar-01-t-gr-magyar?ref=shop_review,2,0.5,4,1.0
909,902326150,1,6,0.16666666666666666,https://www.etsy.com/listing/902326150/magyar-pouch-large-knot-01-t-gr-buck?ref=shop_review,1,0.16666666666666666,1,0.16666666666666666
910,902326220,4,8,0.5,https://www.etsy.com/listing/902326220/tarsoly-pouch-small-open-work-01-t-kl?ref=shop_review,1,0.125,2,0.25
911,902326372,4,2,2.0,https://www.etsy.com/listing/902326372/tarsoly-pouch-small-raven-01-t-kl-rabe?ref=shop_review,1,0.5,1,0.5
912,903095413,5,1,5.0,https://www.etsy.com/listing/903095413/viking-filigree-disc-brooch-07-br-granu?ref=shop_review,2,2.0,2,2.0
913,903796744,17,4,4.25,https://www.etsy.com/listing/903796744/potion-bag-viking-closure-embossed-01?ref=shop_review,7,1.75,7,1.75
914,903797022,2,0,inf,https://www.etsy.com/listing/903797022/potion-bag-button-fittings-01-trata-bkbe?ref=shop_review,1,inf,1,inf
915,903803968,5,12,0.4166666666666667,https://www.etsy.com/listing/903803968/large-viking-knife-02-m-wi-3-car?ref=shop_review,1,0.08333333333333333,1,0.08333333333333333
916,911205340,1,8,0.125,https://www.etsy.com/listing/911205340/leather-bracer-with-renaissance-studs-03?ref=shop_review,1,0.125,1,0.125
917,911205684,3,8,0.375,https://www.etsy.com/listing/911205684/scissors-case-medium-with-mount-16-futt?ref=shop_review,2,0.25,2,0.25
918,911205846,1,9,0.1111111111111111,https://www.etsy.com/listing/911205846/case-for-spring-scissors-small-16-futt-s?ref=shop_review,1,0.1111111111111111,1,0.1111111111111111
919,912610650,13,0,inf,https://www.etsy.com/listing/912610650/celtic-knife-with-pricker-02-m-rk-1-do?ref=shop_review,1,inf,2,inf
920,912627554,4,8,0.5,https://www.etsy.com/listing/912627554/celtic-la-tene-knife-02-m-ke-1-h1-f-1?ref=shop_review,1,0.125,1,0.125
921,912627644,12,0,inf,https://www.etsy.com/listing/912627644/knife-handle-end-oseberg-02-griff-ose-h1?ref=shop_review,5,inf,5,inf
922,912627758,4,0,inf,https://www.etsy.com/listing/912627758/knife-handle-end-oseberg-02-griff-wol-h1?ref=shop_review,1,inf,3,inf
923,912633368,11,7,1.5714285714285714,https://www.etsy.com/listing/912633368/medieval-garden-scissors-16-schere?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
924,912633662,10,12,0.8333333333333334,https://www.etsy.com/listing/912633662/medieval-fabric-scissors-16-schere-stoff?ref=shop_review,2,0.16666666666666666,3,0.25
925,913209856,9,8,1.125,https://www.etsy.com/listing/913209856/rustic-bottle-opener-16-boop-hak-h1-c-4?ref=shop_review,4,0.5,5,0.625
926,913209960,6,8,0.75,https://www.etsy.com/listing/913209960/hand-forged-wall-hook-small-16-hak-ros?ref=shop_review,2,0.25,2,0.25
927,916249753,2,3,0.6666666666666666,https://www.etsy.com/listing/916249753/magyar-pouch-large-borre-style-01-t-gr?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
928,916250039,3,9,0.3333333333333333,https://www.etsy.com/listing/916250039/magyar-pouch-large-raven-01-t-gr-rabe?ref=shop_review,1,0.1111111111111111,1,0.1111111111111111
929,916250081,3,6,0.5,https://www.etsy.com/listing/916250081/magyar-pouch-large-triskele-01-t-gr?ref=shop_review,1,0.16666666666666666,1,0.16666666666666666
930,916250513,4,4,1.0,https://www.etsy.com/listing/916250513/tarsoly-pouch-small-dragon-01-t-kl?ref=shop_review,2,0.5,2,0.5
931,916250951,3,7,0.42857142857142855,https://www.etsy.com/listing/916250951/tarsoly-pouch-small-turul-01-t-kl-turul?ref=shop_review,2,0.2857142857142857,2,0.2857142857142857
932,916340019,8,7,1.1428571428571428,https://www.etsy.com/listing/916340019/anglo-saxon-leg-wrap-hooks-of-the-viking?ref=shop_review,1,0.14285714285714285,1,0.14285714285714285
933,917723015,3,0,inf,https://www.etsy.com/listing/917723015/potion-bag-with-horn-closure-01-trata-hs?ref=shop_review,2,inf,2,inf
934,917729889,6,8,0.75,https://www.etsy.com/listing/917729889/medieval-knife-wide-with-thorn?ref=shop_review,1,0.125,2,0.25
935,917730003,1,1,1.0,https://www.etsy.com/listing/917730003/medieval-bracer-buckles-embossing-03?ref=shop_review,1,1.0,1,1.0
936,925126917,4,8,0.5,https://www.etsy.com/listing/925126917/case-for-spring-scissors-small-16?ref=shop_review,1,0.125,1,0.125
937,925130717,5,6,0.8333333333333334,https://www.etsy.com/listing/925130717/spacious-kidney-pouch-with-metal?ref=shop_review,2,0.3333333333333333,2,0.3333333333333333
938,925130789,2,6,0.3333333333333333,https://www.etsy.com/listing/925130789/spacious-medieval-kidney-bag-01-t-nigr?ref=shop_review,1,0.16666666666666666,1,0.16666666666666666
939,925130911,19,4,4.75,https://www.etsy.com/listing/925130911/nitrated-bulrush-tinder-16-zunder-nit?ref=shop_review,4,1.0,5,1.25
940,926534511,7,0,inf,https://www.etsy.com/listing/926534511/viking-bracelet-malvik-small-07-ar?ref=shop_review,2,inf,3,inf
941,926551853,8,8,1.0,https://www.etsy.com/listing/926551853/germanic-ladys-knife-02-m-ez-6?ref=shop_review,2,0.25,2,0.25
942,926557461,3,7,0.42857142857142855,https://www.etsy.com/listing/926557461/medieval-taylor-scissors-16-schere?ref=shop_review,1,0.14285714285714285,2,0.2857142857142857
943,927134525,30,4,7.5,https://www.etsy.com/listing/927134525/forged-viking-leg-wrap-brooch-16-fi?ref=shop_review,4,1.0,10,2.5
944,927134557,5,3,1.6666666666666667,https://www.etsy.com/listing/927134557/wall-hook-for-hammering-in-16-haken?ref=shop_review,1,0.3333333333333333,1,0.3333333333333333
945,927134603,5,8,0.625,https://www.etsy.com/listing/927134603/medieval-candle-holder-gawain-16-kerstae?ref=shop_review,1,0.125,3,0.375
946,927134663,11,8,1.375,https://www.etsy.com/listing/927134663/medieval-candle-holder-morgaine-16?ref=shop_review,1,0.125,5,0.625
947,927134729,22,8,2.75,https://www.etsy.com/listing/927134729/hand-forged-thors-hammer-16-an-th-haesta?ref=shop_review,8,1.0,11,1.375
948,927134773,12,8,1.5,https://www.etsy.com/listing/927134773/forged-solsnurra-amulet-16-an-solsnurra?ref=shop_review,4,0.5,6,0.75
949,927134823,21,4,5.25,https://www.etsy.com/listing/927134823/medieval-bottle-opener-16-boop-ma-h1-c-4?ref=shop_review,5,1.25,7,1.75
950,945949919,11,4,2.75,https://www.etsy.com/listing/945949919/round-mount-in-borre-style-s-08-wi-1-bm?ref=shop_review,3,0.75,4,1.0
951,950654741,7,0,inf,https://www.etsy.com/listing/950654741/case-for-spring-scissors-medium-16?ref=shop_review,2,inf,3,inf
952,960228785,5,8,0.625,https://www.etsy.com/listing/960228785/merovingian-belt-set-4-cm-09-ge-set-4a?ref=shop_review,1,0.125,2,0.25
953,981570178,5,6,0.8333333333333334,https://www.etsy.com/listing/981570178/viking-fire-steel-large-rustic-16-feuer?ref=shop_review,1,0.16666666666666666,1,0.16666666666666666
954,981660496,5,1,5.0,https://www.etsy.com/listing/981660496/potion-hanger-parzival-50-100-ml-15-th?ref=shop_review,1,1.0,3,3.0
955,983114494,1,1,1.0,https://www.etsy.com/listing/983114494/necklace-gotland-with-gotland-sphere-3?ref=shop_review,1,1.0,1,1.0
956,983789942,14,4,3.5,https://www.etsy.com/listing/983789942/necklace-mandermark-with-freya-amulet-07?ref=shop_review,3,0.75,4,1.0
957,988270374,21,0,inf,https://www.etsy.com/listing/988270374/medieval-cutlery-set-e-16-be-set-4-e-h1?ref=shop_review,4,inf,6,inf
958,988283320,32,4,8.0,https://www.etsy.com/listing/988283320/3-cm-wide-viking-belt-with-strap-end?ref=shop_review,4,1.0,6,1.5
959,990050442,8,5,1.6,https://www.etsy.com/listing/990050442/medieval-garden-scissors-16-schere-ma?ref=shop_review,2,0.4,3,0.6
960,990060302,5,4,1.25,https://www.etsy.com/listing/990060302/horn-with-embossed-holder-celtic-04-h-pr?ref=shop_review,2,0.5,2,0.5
961,990060610,13,0,inf,https://www.etsy.com/listing/990060610/horn-with-embossed-holder-viking-04-h-pr?ref=shop_review,1,inf,2,inf
962,991338544,2,4,0.5,https://www.etsy.com/listing/991338544/stoneware-bottle-belt-holster-15-st-ha?ref=shop_review,2,0.5,2,0.5
963,991353018,30,4,7.5,https://www.etsy.com/listing/991353018/larp-water-bottle-with-leather-holster?ref=shop_review,3,0.75,4,1.0
964,991985396,13,0,inf,https://www.etsy.com/listing/991985396/medieval-skirt-chaser-slim-04-rockhalter?ref=shop_review,3,inf,3,inf
